	ROOT_BUS0, 5, 2,  0x23C , IRPP0FNERRST_REG, IRPP0FNERRST 
	ROOT_BUS0, 5, 2,  0x250 , IRPP0NFERRST_REG, IRPP0NFERRST 
	ROOT_BUS0, 5, 2,  0x254 , IRPP0NNERRST_REG, IRPP0NNERRST
	ROOT_BUS0, 5, 2, 0x288 , ITCERRST_REG, ITCERRST 
	ROOT_BUS0, 5, 2, 0x28C , ITCERRCTL_REG, ITCERRCTL 
	ROOT_BUS0, 5, 2, 0x290 , ITCERRSEV_REG, ITCERRSEV 
	ROOT_BUS0, 5, 2, 0x2A0 , ITCFFERRST_REG, ITCFFERRST 
	ROOT_BUS0, 5, 2, 0x2B4 , ITCFNERRST_REG, ITCFNERRST 
	ROOT_BUS0, 5, 2, 0x2B8 , ITCNFERRST_REG, ITCNFERRST 
	ROOT_BUS0, 5, 2, 0x2CC , ITCNNERRST_REG, ITCNNERRST 
	ROOT_BUS0, 5, 2, 0x288 , OTCERRST_REG, OTCERRST 
	ROOT_BUS0, 5, 2, 0x28C , OTCERRCTL_REG, OTCERRCTL 
	ROOT_BUS0, 5, 2, 0x294 , OTCERRSEV_REG, OTCERRSEV 
	ROOT_BUS0, 5, 2, 0x2D0 , OTCFFERRST_REG, OTCFFERRST 
	ROOT_BUS0, 5, 2, 0x2E4 , OTCFNERRST_REG, OTCFNERRST 
	ROOT_BUS0, 5, 2, 0x2E8 , OTCNFERRST_REG, OTCNFERRST 
	ROOT_BUS0, 5, 2, 0x2FC , OTCNNERRST_REG, OTCNNERRST 
	ROOT_BUS_ALL, 0, 0, 0x04 , PCIE_ROOT_PORTA_PCICMD, PCIE_ROOT_PORTA_PCICMD 
	ROOT_BUS_ALL, 0, 0, 0x06 , PCIE_ROOT_PORTA_PCISTS, PCIE_ROOT_PORTA_PCISTS 
	ROOT_BUS_ALL, 0, 0, 0x1E , PCIE_ROOT_PORTA_SECSTS, PCIE_ROOT_PORTA_SECSTS 
	ROOT_BUS_ALL, 0, 0, 0x3E , PCIE_ROOT_PORTA_BCTL, PCIE_ROOT_PORTA_BCTL 
	ROOT_BUS_ALL, 0, 0, 0x98 , PCIE_ROOT_PORTA_DEVCTRL, PCIE_ROOT_PORTA_DEVCTRL 
	ROOT_BUS_ALL, 0, 0, 0x9A , PCIE_ROOT_PORTA_DEVSTS, PCIE_ROOT_PORTA_DEVSTS 
	ROOT_BUS_ALL, 0, 0, 0xAC , PCIE_ROOT_PORTA_ROOTCON, PCIE_ROOT_PORTA_ROOTCON 
	ROOT_BUS_ALL, 0, 0, 0xAE , PCIE_ROOT_PORTA_ROOTCAP, PCIE_ROOT_PORTA_ROOTCAP 
	ROOT_BUS_ALL, 0, 0, 0xB0 , PCIE_ROOT_PORTA_ROOTSTS, PCIE_ROOT_PORTA_ROOTSTS 
	ROOT_BUS_ALL, 0, 0, 0x14C , PCIE_ROOT_PORTA_UNCERRSTS, PCIE_ROOT_PORTA_UNCERRSTS 
	ROOT_BUS_ALL, 0, 0, 0x150 , PCIE_ROOT_PORTA_UNCERRMSK, PCIE_ROOT_PORTA_UNCERRMSK 
	ROOT_BUS_ALL, 0, 0, 0x154 , PCIE_ROOT_PORTA_UNCERRSEV, PCIE_ROOT_PORTA_UNCERRSEV 
	ROOT_BUS_ALL, 0, 0, 0x158 , PCIE_ROOT_PORTA_CORERRSTS, PCIE_ROOT_PORTA_CORERRSTS 
	ROOT_BUS_ALL, 0, 0, 0x15C , PCIE_ROOT_PORTA_CORERRMSK, PCIE_ROOT_PORTA_CORERRMSK 
	ROOT_BUS_ALL, 0, 0, 0x160 , PCIE_ROOT_PORTA_AERCAPCTL, PCIE_ROOT_PORTA_AERCAPCTL 
	ROOT_BUS_ALL, 0, 0, 0x174 , PCIE_ROOT_PORTA_ROOTERRCMD, PCIE_ROOT_PORTA_ROOTERRCMD 
	ROOT_BUS_ALL, 0, 0, 0x178 , PCIE_ROOT_PORTA_ROOTERRSTS, PCIE_ROOT_PORTA_ROOTERRSTS 
	ROOT_BUS_ALL, 0, 0, 0x164 , PCIE_ROOT_PORTA_AERHDRLOG1, PCIE_ROOT_PORTA_AERHDRLOG1
	ROOT_BUS_ALL, 0, 0, 0x168 , PCIE_ROOT_PORTA_AERHDRLOG2, PCIE_ROOT_PORTA_AERHDRLOG2
	ROOT_BUS_ALL, 0, 0, 0x16C , PCIE_ROOT_PORTA_AERHDRLOG3, PCIE_ROOT_PORTA_AERHDRLOG3
	ROOT_BUS_ALL, 0, 0, 0x170 , PCIE_ROOT_PORTA_AERHDRLOG4, PCIE_ROOT_PORTA_AERHDRLOG4
	ROOT_BUS_ALL, 0, 0, 0x2A4 , PCIE_ROOT_PORTA_RPPIOSTS, PCIE_ROOT_PORTA_RPPIOSTS
	ROOT_BUS_ALL, 0, 0, 0x258 , PCIE_ROOT_PORTA_LANEERRSTS, PCIE_ROOT_PORTA_LANEERRSTS
	ROOT_BUS_ALL, 0, 0, 0x4D0 , PCIE_ROOT_PORTA_CORERRCNT, PCIE_ROOT_PORTA_CORERRCNT 
	ROOT_BUS_ALL, 0, 0, 0x4D4 , PCIE_ROOT_PORTA_CORERRTH, PCIE_ROOT_PORTA_CORERRTH 
	ROOT_BUS_ALL, 1, 0, 0x04 , PCIE_ROOT_PORTB_PCICMD, PCIE_ROOT_PORTB_PCICMD 
	ROOT_BUS_ALL, 1, 0, 0x06 , PCIE_ROOT_PORTB_PCISTS, PCIE_ROOT_PORTB_PCISTS 
	ROOT_BUS_ALL, 1, 0, 0x1E , PCIE_ROOT_PORTB_SECSTS, PCIE_ROOT_PORTB_SECSTS 
	ROOT_BUS_ALL, 1, 0, 0x3E , PCIE_ROOT_PORTB_BCTL, PCIE_ROOT_PORTB_BCTL 
	ROOT_BUS_ALL, 1, 0, 0x98 , PCIE_ROOT_PORTB_DEVCTRL, PCIE_ROOT_PORTB_DEVCTRL 
	ROOT_BUS_ALL, 1, 0, 0x9A , PCIE_ROOT_PORTB_DEVSTS, PCIE_ROOT_PORTB_DEVSTS 
	ROOT_BUS_ALL, 1, 0, 0xAC , PCIE_ROOT_PORTB_ROOTCON, PCIE_ROOT_PORTB_ROOTCON 
	ROOT_BUS_ALL, 1, 0, 0xAE , PCIE_ROOT_PORTB_ROOTCAP, PCIE_ROOT_PORTB_ROOTCAP 
	ROOT_BUS_ALL, 1, 0, 0xB0 , PCIE_ROOT_PORTB_ROOTSTS, PCIE_ROOT_PORTB_ROOTSTS 
	ROOT_BUS_ALL, 1, 0, 0x14C , PCIE_ROOT_PORTB_UNCERRSTS, PCIE_ROOT_PORTB_UNCERRSTS 
	ROOT_BUS_ALL, 1, 0, 0x150 , PCIE_ROOT_PORTB_UNCERRMSK, PCIE_ROOT_PORTB_UNCERRMSK 
	ROOT_BUS_ALL, 1, 0, 0x154 , PCIE_ROOT_PORTB_UNCERRSEV, PCIE_ROOT_PORTB_UNCERRSEV 
	ROOT_BUS_ALL, 1, 0, 0x158 , PCIE_ROOT_PORTB_CORERRSTS, PCIE_ROOT_PORTB_CORERRSTS 
	ROOT_BUS_ALL, 1, 0, 0x15C , PCIE_ROOT_PORTB_CORERRMSK, PCIE_ROOT_PORTB_CORERRMSK 
